date,daily_return,num_stocks,nav,peak,drawdown
2019-01-17,-0.0031526057332604868,30,0.9645322108898261,1.0,-0.0354677891101739
2019-01-18,0.013655827230034112,30,0.9777036961195406,1.0,-0.022296303880459445
2019-01-21,-0.003046600097295704,30,0.9747250239438163,1.0,-0.025274976056183673
2019-01-22,-0.009555808281605085,30,0.9654107384877263,1.0,-0.034589261512273706
2019-01-23,0.0027843066950132057,30,0.9680987380703354,1.0,-0.03190126192966458
2019-01-24,0.001287526803308762,30,0.9693451911438504,1.0,-0.030654808856149574
2019-01-25,0.001714981097859473,30,0.971007599823963,1.0,-0.028992400176036992
2019-01-28,0.005552644832102097,30,0.9763992601550575,1.0,-0.023600739844942487
2019-01-29,0.0019325072373992725,30,0.9782861587918984,1.0,-0.021713841208101603
2019-01-30,-0.007964788834939396,30,0.9704943161169769,1.0,-0.029505683883023104
2019-01-31,0.003645757532727987,30,0.9740325030804301,1.0,-0.0259674969195699
2019-02-01,0.00859972659933234,30,0.9824089163057851,1.0,-0.017591083694214915
2019-02-11,0.012048503126996539,30,0.9942454732058846,1.0,-0.005754526794115367
2019-02-12,0.004552510342769112,30,0.9987717860059058,1.0,-0.0012282139940942294
2019-02-13,0.008444477139356773,30,1.0072058915202673,1.0072058915202673,0.0
2019-02-14,-0.0027332982730941054,30,1.0044528973963247,1.0072058915202673,-0.0027332982730941366
2019-02-15,-0.007559990854547013,30,0.9968592426781852,1.0072058915202673,-0.010272625417693897
2019-02-18,0.022157126416773948,30,1.0189467789379352,1.0189467789379352,0.0
2019-02-19,-0.0010370166602661508,30,1.017890114152252,1.0189467789379352,-0.001037016660266097
2019-02-20,0.00041589547928470774,30,1.0183134500491366,1.0189467789379352,-0.0006215524715222638
2019-02-21,-0.0010113018617351071,30,1.017283627761272,1.0189467789379352,-0.0016322257560857964
2019-02-22,0.014268462815677674,30,1.0317987013769814,1.0317987013769814,0.0
2019-02-25,0.04737063841298332,30,1.080675664574896,1.080675664574896,0.0
2019-02-26,-0.0020955803116187465,30,1.0784110219289675,1.080675664574896,-0.0020955803116186164
2019-02-27,-0.00300084443916685,30,1.0751748782106758,1.080675664574896,-0.005090136240260469
2019-02-28,-0.006672149756924041,30,1.0680011504083715,1.080675664574896,-0.01172832384590644
2019-03-01,0.019109265103434112,30,1.0884098675222977,1.0884098675222977,0.0
2019-03-04,0.012626941930827902,30,1.1021531557164417,1.1021531557164417,0.0
2019-03-05,0.007852947419756465,30,1.1108083064968015,1.1108083064968015,0.0
2019-03-06,0.015248578368426009,30,1.1277465540107166,1.1277465540107166,0.0
2019-03-07,-0.0011147538553780477,30,1.1264893941917438,1.1277465540107166,-0.0011147538553780763
2019-03-08,-0.03701654117354973,30,1.084790653150078,1.1277465540107166,-0.03809003069694187
2019-03-11,0.033673639582547744,30,1.1213195026267702,1.1277465540107166,-0.005699021079771189
2019-03-12,0.012642881983471603,30,1.1354962127642456,1.1354962127642456,0.0
2019-03-13,-0.01698792778470707,30,1.1162064851019984,1.1354962127642456,-0.016987927784706945
2019-03-14,-0.018207412782946145,30,1.0958832528767448,1.1354962127642456,-0.034886034354150094
2019-03-15,0.010140187806601766,30,1.1069957148750247,1.1354962127642456,-0.025099597487726957
2019-03-18,0.02346460702083496,30,1.1329709342983152,1.1354962127642456,-0.0022239426583228325
2019-03-19,-2.976730122721265e-05,30,1.1329372088112324,1.1354962127642456,-0.002253643758778907
2019-03-20,-0.004973967162694496,30,1.1273020163372105,1.1354962127642456,-0.007216401371420879
2019-03-21,0.005180193823900614,30,1.1331416592799113,1.1354962127642456,-0.0020735899053352367
2019-03-22,-0.004721502541882116,30,1.1277915280553088,1.1354962127642456,-0.006785301987208371
2019-03-25,-0.01949692317323772,30,1.105803063277386,1.1354962127642456,-0.02614993264889426
2019-03-26,-0.013130307127373531,30,1.0912835294341636,1.1354962127642456,-0.038936883129227606
2019-03-27,0.0007341077971461368,30,1.0920846491820184,1.1354962127642456,-0.03823135920158318
2019-03-28,-0.0019025978055222216,30,1.09000685132504,1.1354962127642456,-0.04006121810698648
2019-03-29,0.030160562349660393,30,1.122882070925986,1.1354962127642456,-0.011108924623845209
2019-04-01,0.03240607009345396,30,1.159270266023096,1.159270266023096,0.0
2019-04-02,-0.00028485608356256843,30,1.158940040835326,1.159270266023096,-0.00028485608356261337
2019-04-03,0.013264467983482709,30,1.1743127639017625,1.1743127639017625,0.0
2019-04-04,0.015213558306589266,30,1.192178239605554,1.192178239605554,0.0
2019-04-08,-0.0024599834685464115,30,1.1892455008445637,1.192178239605554,-0.00245998346854632
2019-04-09,-0.0065200089222343365,30,1.18149160956833,1.192178239605554,-0.008963953276617191
2019-04-10,0.009429789734894445,30,1.1926328270201014,1.1926328270201014,0.0
2019-04-11,-0.017256533063197608,30,1.1720521192083742,1.1926328270201014,-0.017256533063197656
2019-04-12,0.0015347463581302013,30,1.1738509219298678,1.1926328270201014,-0.015748271106340278
2019-04-15,-0.003588098790651254,30,1.1696390288564864,1.1926328270201014,-0.01927986354448004
2019-04-16,0.019710451106879794,30,1.1926931417474604,1.1926931417474604,0.0
2019-04-17,0.007057923075549755,30,1.20111107819465,1.20111107819465,0.0
2019-04-18,-0.004348797166508404,30,1.1958876897411352,1.20111107819465,-0.0043487971665083355
2019-04-19,0.006715640342324543,30,1.2039188413552502,1.2039188413552502,0.0
2019-04-22,-0.014138623769457041,30,1.1868970858083676,1.2039188413552502,-0.014138623769457079
2019-04-23,-0.0010204116010652225,30,1.1856859622527383,1.2039188413552502,-0.015144608154804846
2019-04-24,0.003338336488498868,30,1.1896441809644276,1.2039188413552502,-0.011856829464313077
2019-04-25,-0.016063567320802424,30,1.1705342515757047,1.2039188413552502,-0.02772993380680421
2019-04-26,-0.012378974672234444,30,1.156044237722466,1.2039188413552502,-0.03976564033078159
2019-04-29,0.0011273784231478107,30,1.1573475370522788,1.2039188413552502,-0.03868309283252527
2019-04-30,0.005002536103381007,30,1.163137209890542,1.2039188413552502,-0.03387407029762938
2019-05-06,-0.056727973106174896,30,1.09715479352908,1.2039188413552502,-0.08868043605496367
2019-05-07,0.010340646966671314,30,1.1085000839167554,1.2039188413552502,-0.07925680217038718
2019-05-08,-0.013932487375402331,30,1.0930559204919528,1.2039188413552502,-0.09208504515013581
2019-05-09,-0.0197026131420664,30,1.0715198625478546,1.2039188413552502,-0.10997334227143933
2019-05-10,0.0400262371535241,30,1.1144087706809065,1.2039188413552502,-0.07434892419623759
2019-05-13,-0.0158562282377806,30,1.0967384508628055,1.2039188413552502,-0.08902625892272921
2019-05-14,-0.005769075424137708,30,1.090411284019226,1.2039188413552502,-0.09428173514441297
2019-05-15,0.027991478518321924,30,1.120933508051986,1.2039188413552502,-0.06892934179005596
2019-05-16,0.0026247225563696772,30,1.1238756475147604,1.2039188413552502,-0.06648553963187852
2019-05-17,-0.03078998768515146,30,1.0892715301681393,1.2039188413552502,-0.09522843837052385
2019-05-20,-0.017446248230187013,30,1.0702678286627503,1.2039188413552502,-0.11101330762632562
2019-05-21,0.018003943135882994,30,1.0895368697901593,1.2039188413552502,-0.09500804176827336
2019-05-22,-0.005396997643586202,30,1.0836566418713014,1.2039188413552502,-0.09989228123431455
2019-05-23,-0.02201944741141808,30,1.0597951214335823,1.2039188413552502,-0.11971215581228707
2019-05-24,-0.0015441557572277347,30,1.0581586326953387,1.2039188413552502,-0.12107145735490721
2019-05-27,0.018775747585032282,30,1.0780263520877493,1.2039188413552502,-0.10456891689292262
2019-05-28,0.010859461467709934,30,1.0897331377194222,1.2039188413552502,-0.09484501754893154
2019-05-29,-0.005135508719577634,30,1.0841368036886514,1.2039188413552502,-0.09949344885387812
2019-05-30,-0.0016694855105921242,30,1.0823268530033936,1.2039188413552502,-0.1009968314932098
2019-05-31,0.0015002531700272306,30,1.0839506172956175,1.2039188413552502,-0.09964809913979301
2019-06-03,0.0016728958328230106,30,1.085763953766277,1.2039188413552502,-0.09814190419676981
2019-06-04,-0.008209389853026583,30,1.0768504941814463,1.2039188413552502,-0.10554560889732666
2019-06-05,-0.009639930044772678,30,1.0664697307488582,1.2039188413552502,-0.11416808665579621
2019-06-06,-0.013397387779330612,30,1.0521818222110975,1.2039188413552502,-0.1260359203061749
2019-06-10,0.014965432661742453,30,1.0679281784193073,1.2039188413552502,-0.11295666972273506
2019-06-11,0.02447685098209773,30,1.0940676973020598,1.2039188413552502,-0.09124464231287475
2019-06-12,-0.0007738876942926893,30,1.0932210117743946,1.2039188413552502,-0.09194791690131138
2019-06-13,-0.002925499964473148,30,1.0900227937432874,1.2039188413552502,-0.09460442323815628
2019-06-14,-0.0009482536265702798,30,1.0889891756760761,1.2039188413552502,-0.09546296787730131
2019-06-17,-0.003504523806473129,30,1.0851727871849277,1.2039188413552502,-0.0986329394402119
2019-06-18,0.0014689398224894533,30,1.0867668407063056,1.2039188413552502,-0.09730888547027532
2019-06-19,0.006794904799827535,30,1.0941513179285143,1.2039188413552502,-0.09117518528339562
2019-06-20,0.02398714303604118,30,1.1203968820947385,1.2039188413552502,-0.06937507445808479
2019-06-21,0.002016713588750333,30,1.1226564017116525,1.2039188413552502,-0.06749827052471465
2019-06-24,0.0011502469509736767,30,1.1239477338147124,1.2039188413552502,-0.06642566325360805
2019-06-25,-0.0018674664125637637,30,1.1218487991723363,1.2039188413552502,-0.0681690819711134
2019-06-26,0.0018820089012167621,30,1.123960128598198,1.2039188413552502,-0.06641536788895404
2019-06-27,0.008664586965478538,30,1.1336987788781674,1.2039188413552502,-0.058326242654393665
2019-06-28,-0.0021206765099281637,30,1.1312945705084663,1.2039188413552502,-0.060323228071612243
2019-07-01,0.02109691450029438,30,1.1551613953371307,1.2039188413552502,-0.040498947556326374
2019-07-02,0.004524652016431489,30,1.1603880986738466,1.2039188413552502,-0.036157539184618996
2019-07-03,-0.0120740193702528,30,1.146377550293448,1.2039188413552502,-0.047794991726375934
2019-07-04,-0.009513511175621629,30,1.1354714746572494,1.2039188413552502,-0.05685380471406997
2019-07-05,0.00613209998130437,30,1.1424342992657668,1.2039188413552502,-0.05107033794758981
2019-07-08,-0.019690275742474842,30,1.1199394528955628,1.2039188413552502,-0.0697550246536152
2019-07-09,3.761526014534251e-06,30,1.1199436655769495,1.2039188413552502,-0.06975152551294068
2019-07-10,-0.004035842137510089,30,1.1154237497397765,1.2039188413552502,-0.07350586150463001
2019-07-11,-0.002422404846136724,30,1.112721741842911,1.2039188413552502,-0.07575020539563843
2019-07-12,0.009527745814675082,30,1.123323471761653,1.2039188413552502,-0.06694418828338224
2019-07-15,0.0068925783058479,30,1.1310660667535672,1.2039188413552502,-0.0605130280373988
2019-07-16,-0.0032392354111997774,30,1.1274022774977326,1.2039188413552502,-0.06355624750534096
2019-07-17,-0.0002837324637982253,30,1.1270823968718464,1.2039188413552502,-0.06382194699844473
2019-07-18,-0.006801870881872977,30,1.1194161279350923,1.2039188413552502,-0.07018970923740449
2019-07-19,0.008346603171578214,30,1.1287594501388312,1.2039188413552502,-0.0624289517155593
2019-07-22,-0.00856921760454872,30,1.1190868647874006,1.2039188413552502,-0.07046320204803366
2019-07-23,0.005311438565772164,30,1.1250308259194814,1.2039188413552502,-0.06552602445108723
2019-07-24,0.0029938847159323673,30,1.1283990385141545,1.2039188413552502,-0.06272831709825485
2019-07-25,0.007576288413834831,30,1.1369481150758316,1.2039188413552502,-0.0556272765064709
2019-07-26,0.0035714670729729003,30,1.1410086878325036,1.2039188413552502,-0.05225448041989993
2019-07-29,0.005362078356620459,30,1.1471268658222462,1.2039188413552502,-0.047172594681775475
2019-07-30,0.004556659932018192,30,1.15235393284868,1.2039188413552502,-0.04283088422183307
2019-07-31,-0.007103888152208147,30,1.1441677393979657,1.2039188413552502,-0.04963050656306928
2019-08-01,-0.005021047775779538,30,1.1384228185149428,1.2039188413552502,-0.05440235719425955
2019-08-02,-0.010607043861072588,30,1.126347517746509,1.2039188413552502,-0.0644323528664268
2019-08-05,-0.016830289182069382,30,1.107390763303329,1.2039188413552502,-0.0801782269170732
2019-08-06,-0.007705089076495956,30,1.0988582188295881,1.2039188413552502,-0.08726553561317757
2019-08-07,-0.003969417347291297,30,1.0944963919535524,1.2039188413552502,-0.09088855962958518
2019-08-08,0.007373252086177162,30,1.1025663897588374,1.2039188413552502,-0.08418545180530647
2019-08-09,-0.009965975784367852,30,1.0915782398178429,1.2039188413552502,-0.0933124374155866
2019-08-12,0.01286687602479294,30,1.1056234417009407,1.2039188413552502,-0.08164620095459127
2019-08-13,-0.0033764703681440503,30,1.1018903369117121,1.2039188413552502,-0.08474699534454057
2019-08-14,0.00462152732828666,30,1.1069827532165244,1.2039188413552502,-0.08051712857122904
2019-08-15,-0.0008375529161335881,30,1.1060555965834582,1.2039188413552502,-0.08128724413152918
2019-08-16,0.0029563661166047213,30,1.1093255018722785,1.2039188413552502,-0.07857119286918712
2019-08-19,0.019432354614202056,30,1.1308823084072384,1.2039188413552502,-0.06066566153727993
2019-08-20,-0.009765089194459717,30,1.1198391417972051,1.2039188413552502,-0.06983834513578725
2019-08-21,0.001500446834026899,30,1.121519400892134,1.2039188413552502,-0.06844268702561306
2019-08-22,0.006359042364031446,30,1.1286511902744902,1.2039188413552502,-0.06251887460788572
2019-08-23,0.003189620179181074,30,1.1322511588862465,1.2039188413552502,-0.05952866589273364
2019-08-26,-0.004960498102700665,30,1.1266346291608107,1.2039188413552502,-0.06419387216121705
2019-08-27,0.017041817207481654,30,1.145834530570588,1.2039188413552502,-0.048246035188947455
2019-08-28,0.0015269351121978284,30,1.1475841455480849,1.2039188413552502,-0.04679276864190398
2019-08-29,0.0009412707526186467,30,1.148664332940458,1.2039188413552502,-0.045895542553842116
2019-08-30,0.004494173030796542,30,1.153826629206997,1.2039188413552502,-0.041607632032624776
2019-09-02,0.012606794117531062,30,1.1683726839687343,1.2039188413552502,-0.029525376765847128
2019-09-03,0.004694487399797668,30,1.1738575948118932,1.2039188413552502,-0.02496949587525106
2019-09-04,0.0006388473057228449,30,1.174607510573641,1.2039188413552502,-0.024346600264693378
2019-09-05,0.0032553612510812457,30,1.1784312823487915,1.2039188413552502,-0.02117049599270944
2019-09-06,0.0025554500938291145,30,1.181442704679841,1.2039188413552502,-0.018669146044851155
2019-09-09,0.0018707858836595425,30,1.1836529310141086,1.2039188413552502,-0.0168332861360723
2019-09-10,-0.0025538714662989887,30,1.1806300335675906,1.2039188413552502,-0.019344167553224302
2019-09-11,-0.010039910377756103,30,1.1687766138412847,1.2039188413552502,-0.029189864222413767
2019-09-12,0.003150339024883309,30,1.1724586564192399,1.2039188413552502,-0.02613148316592141
2019-09-16,-0.0004930841881351732,30,1.1718805355945172,1.2039188413552502,-0.02661168233289503
2019-09-17,-0.006874557490006461,30,1.1638243754811533,1.2039188413552502,-0.03330329628279813
2019-09-18,-0.0001714212014567267,30,1.1636248713084236,1.2039188413552502,-0.03346900859319361
2019-09-19,0.000413567670029517,30,1.164106108935239,1.2039188413552502,-0.03306928262306628
2019-09-20,0.002981310322215754,30,1.167576670493962,1.2039188413552502,-0.03018656209448285
2019-09-23,-0.013090063344014646,30,1.1522930179182025,1.2039188413552502,-0.0428814814285426
2019-09-24,-0.00036127413365392525,30,1.1518767242564385,1.2039188413552502,-0.04322726359214374
2019-09-25,-0.0054858886934361206,30,1.1455576567586079,1.2039188413552502,-0.04847601232899153
2019-09-26,-0.00836479666110926,30,1.1359752998962453,1.2039188413552502,-0.056435317004027326
2019-09-27,-0.002927209453690268,30,1.1326500622592304,1.2039188413552502,-0.05919732846426144
2019-09-30,-0.007460860860707032,30,1.124199517740843,1.2039188413552502,-0.0662165262939711
2019-10-08,0.008344144278120243,30,1.1335800007142658,1.2039188413552502,-0.058424902264843724
2019-10-09,0.001007875452677494,30,1.1347225081706318,1.2039188413552502,-0.05747591183698408
2019-10-10,0.00724803720613025,30,1.142947019128486,1.2039188413552502,-0.05064446217830448
2019-10-11,0.009279523059743496,30,1.153553022348554,1.2039188413552502,-0.04183489557319286
2019-10-14,0.01378412615077956,30,1.1694537427302196,1.2039188413552502,-0.028627426900498732
2019-10-15,-0.0033479708229189552,30,1.1655384457208056,1.2039188413552502,-0.031879553933419506
2019-10-16,-0.00581104267781644,30,1.158765452070086,1.2039188413552502,-0.03750534316277913
2019-10-17,-0.0023748734540768534,30,1.1560135307584636,1.2039188413552502,-0.03979114617299256
2019-10-18,-0.011095556595403223,30,1.1431869172028812,1.2039188413552502,-0.0504451978540373
2019-10-21,0.004555591013721112,30,1.1483948092498943,1.2039188413552502,-0.04611941453034533
2019-10-22,0.0032324114840856584,30,1.152106893819578,1.2039188413552502,-0.04303607997142693
2019-10-23,-0.004306989183703465,30,1.147144781889427,1.2039188413552502,-0.04715771322418441
2019-10-24,0.0025692959929924,30,1.1500921363809176,1.2039188413552502,-0.0447095793548176
2019-10-25,0.00833573973201391,30,1.1596790050976247,1.2039188413552502,-0.036746527039833325
2019-10-28,0.0043816825275003555,30,1.1647603503317698,1.2039188413552502,-0.0325258561278098
2019-10-29,-0.0034927013529084225,30,1.160692190280352,1.2039188413552502,-0.03590495437901612
2019-10-30,-0.0007926210604741487,30,1.159772201205608,1.2039188413552502,-0.03666911641647403
2019-10-31,-0.0015674622377114126,30,1.1579543020758707,1.2039188413552502,-0.03817910119891243
2019-11-01,0.012910804156250814,30,1.1729044232918604,1.2039188413552502,-0.025761219941102413
2019-11-04,0.005989732899746628,30,1.17992980750431,1.2039188413552502,-0.01992578986797454
2019-11-05,0.009845904780487798,30,1.1915472840366568,1.2039188413552502,-0.010276072517202868
2019-11-06,-0.0039388244200467045,30,1.186853988496653,1.2039188413552502,-0.014174421291876602
2019-11-07,-0.0007097071972927897,30,1.1860116696788812,1.2039188413552502,-0.014874068800361103
2019-11-08,-0.005646533107649154,30,1.179314815519981,1.2039188413552502,-0.020436614986083596
2019-11-11,-0.014792479663029337,30,1.1618698250950925,1.2039188413552502,-0.03492678643755017
2019-11-12,0.006242749568138791,30,1.1691230874439384,1.2039188413552502,-0.02890207605036083
2019-11-13,-0.0013698905713381798,30,1.1675215167497153,1.2039188413552502,-0.03023237394022547
2019-11-14,-0.0002309758164121269,30,1.1672518475142053,1.2039188413552502,-0.030456366809384662
2019-11-15,-0.008003289355427866,30,1.1579099932278913,1.2039188413552502,-0.03821590504852198
2019-11-18,0.013348333612948397,30,1.1733661621112639,1.2039188413552502,-0.02537769008548216
2019-11-19,0.006346172046552771,30,1.1808125456496252,1.2039188413552502,-0.019192569226356
2019-11-20,-0.009100656637524622,30,1.1700663761183867,1.2039188413552502,-0.028118560881359566
2019-11-21,-0.005233561835749186,30,1.1639427613870401,1.2039188413552502,-0.033204962490003924
2019-11-22,-0.005354395975235223,30,1.1577105509500651,1.2039188413552502,-0.038381565947724856
2019-11-25,0.010283169533124414,30,1.1696154848157716,1.2039188413552502,-0.028493080564187638
2019-11-26,0.00515269533980015,30,1.17564215707374,1.2039188413552502,-0.023487201387826985
2019-11-27,-0.006794922972199129,30,1.167653759173554,1.2039188413552502,-0.03012253063576324
2019-11-28,-0.00471465635372558,30,1.162148672958915,1.2039188413552502,-0.03469516960903656
2019-11-29,-0.0047717907787017625,30,1.1566031426378092,1.2039188413552502,-0.039301402297332415
2019-12-02,-1.895842892993114e-05,30,1.1565812152593293,1.2039188413552502,-0.03931961563342005
2019-12-03,-0.0013744794679925584,30,1.1549915181258896,1.2039188413552502,-0.04064005109703501
2019-12-04,-0.006211224040181444,30,1.1478176070423003,1.2039188413552502,-0.04659885067484847
2019-12-05,0.007475620820307664,30,1.1563982562434214,1.2039188413552502,-0.03947158519284813
2019-12-06,0.006091512722666907,30,1.163442470933798,1.2039188413552502,-0.03362051413356728
2019-12-09,0.0015972251134915108,30,1.165300750466476,1.2039188413552502,-0.03207698854957844
2019-12-10,0.0005205150644054392,30,1.1659073070616568,1.2039188413552502,-0.03157317004093386
2019-12-11,0.001306904953684244,30,1.1674310370967924,1.2039188413552502,-0.030307528219579556
2019-12-12,-0.003252137970586192,30,1.163634390293009,1.2039188413552502,-0.03346110192684827
2019-12-13,0.021769539843642254,30,1.188966175515925,1.2039188413552502,-0.012419994874814723
2019-12-16,0.0059090196805460645,30,1.1959918000465521,1.2039188413552502,-0.006584365188416333
2019-12-17,0.012155996386514437,30,1.210530272046219,1.210530272046219,0.0
2019-12-18,-0.0021465934382184806,30,1.2079317557074798,1.210530272046219,-0.0021465934382184416
2019-12-19,0.0006493578918777036,30,1.2087161357258982,1.210530272046219,-0.0014986294537304445
2019-12-20,-0.0011268453563018127,30,1.2073540995612684,1.210530272046219,-0.002623786086391521
2019-12-23,-0.011579243820616618,30,1.1933738520646275,1.210530272046219,-0.014172648448180574
2019-12-24,0.009269334839880813,30,1.204435633888573,1.210530272046219,-0.005034684632333741
2019-12-25,0.00040774364864475766,30,1.2049267348684924,1.210530272046219,-0.004628993844370874
2019-12-26,0.005641857700008117,30,1.2117247600455558,1.2117247600455558,0.0
2019-12-27,-0.0011396621828692352,30,1.2103438031604856,1.2117247600455558,-0.0011396621828692432
2019-12-30,0.015278257089402546,30,1.2288357469517368,1.2288357469517368,0.0
2019-12-31,0.0022572954750961303,30,1.2316095923229673,1.2316095923229673,0.0
2020-01-02,0.014791216284144556,30,1.2498265961806434,1.2498265961806434,0.0
2020-01-03,0.001175155132166594,30,1.2512953363194634,1.2512953363194634,0.0
2020-01-06,0.0008438086592799469,30,1.2523511901595663,1.2523511901595663,0.0
2020-01-07,0.007437818254339198,30,1.2616659507025785,1.2616659507025785,0.0
2020-01-08,-0.007596970622983634,30,1.2520811115390724,1.2616659507025785,-0.007596970622983513
2020-01-09,0.009306165468860287,30,1.2637331855434895,1.2637331855434895,0.0
2020-01-10,-0.0030461747067161795,30,1.259883633477649,1.2637331855434895,-0.00304617470671612
2020-01-13,0.005731027486975652,30,1.2671040612115003,1.2671040612115003,0.0
2020-01-14,-0.0014607927065308818,30,1.2652530848404668,1.2671040612115003,-0.001460792706530934
2020-01-15,-0.007287051409436562,30,1.2560331205652862,1.2671040612115003,-0.008737199244416474
2020-01-16,-0.002551377330268138,30,1.2528285061354099,1.2671040612115003,-0.011266284682602434
2020-01-17,-0.003294130997578922,30,1.2487015249186988,1.2671040612115003,-0.014523303062580782
2020-01-20,0.010801417046125394,30,1.2621892708554785,1.2671040612115003,-0.0038787582697215163
2020-01-21,-0.017236342577525387,30,1.2404337441853366,1.2671040612115003,-0.021048245240934498
2020-01-22,0.007423894164981319,30,1.2496425930208401,1.2671040612115003,-0.013780611020980372
2020-01-23,-0.018925872052726687,30,1.2259920171936902,1.2671040612115003,-0.032445672992715495
2020-02-03,-0.07039873908216092,30,1.1396837250584595,1.2671040612115003,-0.10056027760751711
2020-02-04,0.039080205371529,30,1.184222799092333,1.2671040612115003,-0.06540998853710801
2020-02-05,0.01332720255138846,30,1.2000051762018087,1.2671040612115003,-0.05295451815183768
2020-02-06,0.022208322469211,30,1.2266552781196207,1.2671040612115003,-0.03192222669794446
2020-02-07,-0.0039876362062113875,30,1.2217638231200507,1.2671040612115003,-0.03578256867719216
2020-02-10,0.007367677325005577,30,1.2307653847361644,1.2671040612115003,-0.028678525772060037
2020-02-11,-0.002256350917585803,30,1.2279883461309822,1.2671040612115003,-0.03087016787170497
2020-02-12,0.014657716508729591,30,1.2459878511845939,1.2671040612115003,-0.01666493753221568
2020-02-13,-0.008076863299969298,30,1.2359241776371535,1.2671040612115003,-0.024607200409834717
2020-02-14,0.001534150734691523,30,1.2378202716222986,1.2671040612115003,-0.023110800829730594
2020-02-17,0.021921911324708516,30,1.2649556578527292,1.2671040612115003,-0.001695522431454417
2020-02-18,0.0027243328518589197,30,1.2684018181075623,1.2684018181075623,0.0
2020-02-19,-0.004172349500402886,30,1.263109602415471,1.2684018181075623,-0.004172349500402848
2020-02-20,0.019609268930417822,30,1.2878782582978294,1.2878782582978294,0.0
2020-02-21,0.002588732556461049,30,1.2912122306738434,1.2912122306738434,0.0
2020-02-24,-0.009886310319996672,30,1.2784469058724266,1.2912122306738434,-0.009886310319996709
2020-02-25,-0.0009054585047884739,30,1.2772893252485837,1.2912122306738434,-0.010782817181025087
2020-02-26,-0.01984627773865221,30,1.2519398865470848,1.2912122306738434,-0.030415096135097488
2020-02-27,-0.00474654956904578,30,1.2459974918181236,1.2912122306738434,-0.035017278942690654
2020-02-28,-0.03946932239903329,30,1.196818815105167,1.2912122306738434,-0.07310449306959811
2020-03-02,0.03193435202869287,30,1.2350384484612984,1.2912122306738434,-0.04350468565746906
2020-03-03,0.008085389195109975,30,1.2450242149880328,1.2912122306738434,-0.03577104877771059
2020-03-04,-0.0025624995458398987,30,1.2418338410025664,1.2912122306738434,-0.0382418850273033
2020-03-05,0.011078885413115743,30,1.2555919758291632,1.2912122306738434,-0.027586677076386686
2020-03-06,-0.011480956752950904,30,1.2411765786553164,1.2912122306738434,-0.038750912382865946
2020-03-09,-0.03363753859775338,30,1.1994264535841705,1.2912122306738434,-0.07108496566964263
2020-03-10,0.02312468342449731,30,1.227162810614272,1.2912122306738434,-0.04960409957249706
2020-03-11,-0.01591110126366507,30,1.2076372988675845,1.2912122306738434,-0.06472594498477117
2020-03-12,-0.014754021910174286,30,1.1898197917005484,1.2912122306738434,-0.07852499888448347
2020-03-13,-0.005566005881980795,30,1.183197247741446,1.2912122306738434,-0.08365393416079064
2020-03-16,-0.03802376551453905,30,1.1382076330358775,1.2912122306738434,-0.11849686209843102
2020-03-17,0.0003180959617041639,30,1.138569692287527,1.2912122306738434,-0.11821645951003498
2020-03-18,-0.015492196767750883,30,1.120930746580811,1.2912122306738434,-0.13187722362586968
2020-03-19,-0.009930021776244332,30,1.1097998798576016,1.2912122306738434,-0.14049770169971848
2020-03-20,0.007590647047597199,30,1.1182239790390665,1.2912122306738434,-0.13397352311672248
2020-03-23,-0.038322827726122353,30,1.0753704741311332,1.2912122306738434,-0.16716210659658104
2020-03-24,0.015417807426605338,30,1.0919503290135444,1.2912122306738434,-0.15432157233850738
2020-03-25,0.026930762096013194,30,1.1213573835448714,1.2912122306738434,-0.1315468077934253
2020-03-26,-0.008236952844858921,30,1.1121208156543778,1.2912122306738434,-0.13870021578559813
2020-03-27,-0.0023163003393815015,30,1.1095448098316445,1.2912122306738434,-0.14069524476808304
2020-03-30,-0.005786439898124118,30,1.1031244954752781,1.2912122306738434,-0.14566756008840478
2020-03-31,0.0026740110148912657,30,1.1060742625269755,1.2912122306738434,-0.14338306573370216
2020-04-01,-0.009017512832603106,30,1.0961002236708264,1.2912122306738434,-0.15110761993107372
2020-04-02,0.009692792107245588,30,1.1067244952675732,1.2912122306738434,-0.14287948256964061
2020-04-03,-0.002497291522185652,30,1.1039606815681462,1.2912122306738434,-0.1450199623713109
2020-04-07,0.018462073078792173,30,1.1243420843473704,1.2912122306738434,-0.1292352584357017
2020-04-08,-0.003596670852832732,30,1.1202981959439848,1.2912122306738434,-0.13236711260136055
2020-04-09,0.00453578654310135,30,1.1253796294254081,1.2912122306738434,-0.12843171502634573
2020-04-10,-0.007077436758680274,30,1.1174148262686427,1.2912122306738434,-0.13460018444411823
2020-04-13,-0.002130298675167852,30,1.1150343989446296,1.2912122306738434,-0.1364437445246875
2020-04-14,0.013621823657422849,30,1.1302232008990138,1.2912122306738434,-0.12468053349433841
2020-04-15,-0.004426629796193189,30,1.1252201212015653,1.2912122306738434,-0.12855524872596036
2020-04-16,0.00561798982065144,30,1.1315415963884679,1.2912122306738434,-0.12365948098404274
2020-04-17,-0.00028562649100798463,30,1.1312183981328618,1.2912122306738434,-0.12390978705141738
2020-04-20,-0.0013363595429496387,30,1.1297066836313567,1.2912122306738434,-0.12508055856797604
2020-04-21,-0.00621264347168264,30,1.1226882187783782,1.2912122306738434,-0.13051612112403688
