code,date,score,rank
300015,2020-10-30,0.658100875009814,18
300124,2020-10-30,0.6531743361735153,19
300750,2020-10-30,0.641387159351334,20
601618,2020-10-30,0.6350685984123629,21
601238,2020-10-30,0.6200533193976153,22
2493,2020-10-30,0.6153022673427447,23
601919,2020-10-30,0.614325128565078,24
2709,2020-10-30,0.5965654960063942,25
601985,2020-10-30,0.5863964423927879,26
601633,2020-10-30,0.5755563340600495,27
2415,2020-10-30,0.5725575896801153,28
600309,2020-10-30,0.5694172446363338,29
600104,2020-10-30,0.5693699445629485,30
2493,2020-11-30,0.9747267862153107,1
601006,2020-11-30,0.9060599919224414,2
601088,2020-11-30,0.9035458249339318,3
600795,2020-11-30,0.8880214007732601,4
601916,2020-11-30,0.8683934382433751,5
301,2020-11-30,0.853878720064782,6
600015,2020-11-30,0.838752406914486,7
600025,2020-11-30,0.7847054350599169,8
601985,2020-11-30,0.7624325662756641,9
601766,2020-11-30,0.7613115883965355,10
601998,2020-11-30,0.7540181804761955,11
601816,2020-11-30,0.7532991045880445,12
601229,2020-11-30,0.7418453856890738,13
600346,2020-11-30,0.7396113941533297,14
601169,2020-11-30,0.7279058923932502,15
601633,2020-11-30,0.7196200990531462,16
601186,2020-11-30,0.7069324974785912,17
600919,2020-11-30,0.698211956559572,18
601117,2020-11-30,0.6838397627002264,19
600900,2020-11-30,0.6780207057440285,20
601658,2020-11-30,0.659242517092834,21
601800,2020-11-30,0.6415615646812357,22
601077,2020-11-30,0.64108968164013,23
3816,2020-11-30,0.638071237789885,24
600926,2020-11-30,0.6342141625248077,25
600362,2020-11-30,0.6327700908045588,26
600660,2020-11-30,0.631816001990369,27
601727,2020-11-30,0.6292228670486092,28
601898,2020-11-30,0.6190914031618252,29
600023,2020-11-30,0.616838755723651,30
601916,2020-12-31,0.9505863481356366,1
601006,2020-12-31,0.8788235532797009,2
601816,2020-12-31,0.8726858110893657,3
600023,2020-12-31,0.8683183343920932,4
600660,2020-12-31,0.8452657630140225,5
2493,2020-12-31,0.8383005848561247,6
600025,2020-12-31,0.8055971925007666,7
601766,2020-12-31,0.7985123474245938,8
600015,2020-12-31,0.7976084186559995,9
2460,2020-12-31,0.7880927024974486,10
601186,2020-12-31,0.777697881323533,11
600000,2020-12-31,0.768118780429479,12
600346,2020-12-31,0.7654820943834905,13
601390,2020-12-31,0.7432929056407821,14
601169,2020-12-31,0.732512248518071,15
600893,2020-12-31,0.7316708139863254,16
600900,2020-12-31,0.7046205328427607,17
601229,2020-12-31,0.6846725071661798,18
2594,2020-12-31,0.6824939191106386,19
568,2020-12-31,0.668184312293805,20
2625,2020-12-31,0.6619472203817013,21
600760,2020-12-31,0.6602169431869241,22
333,2020-12-31,0.6589872373353075,23
300014,2020-12-31,0.6403384947833195,24
603799,2020-12-31,0.6369889745979619,25
300999,2020-12-31,0.6227961094583353,26
601658,2020-12-31,0.6093057035123438,27
601633,2020-12-31,0.5996059537759613,28
858,2020-12-31,0.5939799678730254,29
601857,2020-12-31,0.589336226000948,30
601229,2021-01-29,0.9735261562521851,1
2493,2021-01-29,0.9525739233791694,2
601998,2021-01-29,0.9335743697537019,3
601006,2021-01-29,0.9030814299633066,4
600346,2021-01-29,0.8989307616513965,5
601916,2021-01-29,0.8677663267302115,6
600900,2021-01-29,0.8568679192628159,7
600660,2021-01-29,0.8506259312742467,8
600015,2021-01-29,0.8359853329629074,9
2594,2021-01-29,0.8327014498820716,10
600000,2021-01-29,0.8240445670301423,11
601077,2021-01-29,0.819782059325966,12
601169,2021-01-29,0.7935435095425006,13
601009,2021-01-29,0.7829565377845072,14
601816,2021-01-29,0.7532090232820251,15
2460,2021-01-29,0.7500002143632724,16
600989,2021-01-29,0.747573374718487,17
600025,2021-01-29,0.7312426991065811,18
300014,2021-01-29,0.7186681306360462,19
600795,2021-01-29,0.7132396985264942,20
600176,2021-01-29,0.6882891782372059,21
601633,2021-01-29,0.6824117001908331,22
603799,2021-01-29,0.6520089688420575,23
600115,2021-01-29,0.6252007370421083,24
601127,2021-01-29,0.6054740420772856,25
600029,2021-01-29,0.5944612580001458,26
301,2021-01-29,0.5883043356311336,27
601058,2021-01-29,0.5779431431413049,28
600016,2021-01-29,0.5772183352982342,29
300999,2021-01-29,0.5758854466852966,30
600795,2021-02-26,0.9657346408808122,1
601916,2021-02-26,0.9617225276202263,2
600025,2021-02-26,0.9548475797708593,3
601229,2021-02-26,0.908264444276725,4
601006,2021-02-26,0.903801195333601,5
600309,2021-02-26,0.8775588434667373,6
601998,2021-02-26,0.8465568225266337,7
2648,2021-02-26,0.8390357301826348,8
601211,2021-02-26,0.8190855926822258,9
600900,2021-02-26,0.7706810807807138,10
301,2021-02-26,0.7701432743633951,11
600018,2021-02-26,0.7457728246368477,12
2352,2021-02-26,0.7392372264078831,13
601319,2021-02-26,0.7366570151831014,14
600015,2021-02-26,0.7336240232125656,15
600115,2021-02-26,0.7118446519478887,16
2594,2021-02-26,0.6972801583752535,17
300274,2021-02-26,0.6958307779557025,18
600027,2021-02-26,0.6952243735087831,19
603799,2021-02-26,0.6822734962490951,20
600886,2021-02-26,0.6789232108507758,21
601669,2021-02-26,0.6569503822814678,22
600926,2021-02-26,0.6435803293737873,23
3816,2021-02-26,0.6427460913838624,24
600000,2021-02-26,0.6394681719633278,25
166,2021-02-26,0.6269248378466693,26
601800,2021-02-26,0.6241356125972777,27
601186,2021-02-26,0.6187333143045052,28
600039,2021-02-26,0.6153585782867024,29
601009,2021-02-26,0.6141018491934064,30
601998,2021-03-31,1.2183615987309193,1
601229,2021-03-31,1.2135986366937728,2
601006,2021-03-31,1.153437542567171,3
601916,2021-03-31,1.0785903269761645,4
301,2021-03-31,1.0585312267479203,5
600015,2021-03-31,1.0503765291844405,6
601058,2021-03-31,1.0240482579831256,7
601211,2021-03-31,0.9798241264655826,8
600023,2021-03-31,0.9731954641209805,9
601319,2021-03-31,0.9523741480792062,10
601127,2021-03-31,0.910085076536121,11
600900,2021-03-31,0.8633727507941339,12
601800,2021-03-31,0.855871795060366,13
601077,2021-03-31,0.8480507452185928,14
166,2021-03-31,0.8181821175176746,15
776,2021-03-31,0.7539552004850841,16
600886,2021-03-31,0.752869383810503,17
600000,2021-03-31,0.7474079972681394,18
600919,2021-03-31,0.7140444731251036,19
600018,2021-03-31,0.7136476892615282,20
601898,2021-03-31,0.7103070377052171,21
601186,2021-03-31,0.706065345024362,22
601088,2021-03-31,0.7034689288565453,23
601328,2021-03-31,0.69939994173743,24
600027,2021-03-31,0.6964652969755729,25
601857,2021-03-31,0.6911803052739893,26
651,2021-03-31,0.6531825255526256,27
600674,2021-03-31,0.6526673588132504,28
601169,2021-03-31,0.6514791245988715,29
601138,2021-03-31,0.6395174073256359,30
601006,2021-04-30,1.1608975633166343,1
601998,2021-04-30,1.0984746702518946,2
600015,2021-04-30,1.0475058853536516,3
601319,2021-04-30,1.0283617460400762,4
601077,2021-04-30,0.9756525996723466,5
601916,2021-04-30,0.8809916100060907,6
601229,2021-04-30,0.8778474231739425,7
166,2021-04-30,0.8772517399016238,8
601169,2021-04-30,0.8499187358824569,9
600039,2021-04-30,0.845163202951091,10
601058,2021-04-30,0.8264557422132898,11
601898,2021-04-30,0.8149894886091485,12
600900,2021-04-30,0.8019141085603428,13
600018,2021-04-30,0.7750651955601505,14
776,2021-04-30,0.7720903232402514,15
601186,2021-04-30,0.7535670705859903,16
601211,2021-04-30,0.7428037141468754,17
601857,2021-04-30,0.7271132058675723,18
601800,2021-04-30,0.7050535709990778,19
600023,2021-04-30,0.7026209570367968,20
601688,2021-04-30,0.6936869219539289,21
300274,2021-04-30,0.6877011998928447,22
601607,2021-04-30,0.6712098814986512,23
601328,2021-04-30,0.6278050418952699,24
600515,2021-04-30,0.6172805049196287,25
600690,2021-04-30,0.6053017594226259,26
603799,2021-04-30,0.601254906301082,27
600795,2021-04-30,0.5880677304363379,28
3816,2021-04-30,0.5818769941309839,29
600460,2021-04-30,0.5744190944908841,30
601006,2021-05-31,1.0792759231191633,1
600015,2021-05-31,1.0719575659162173,2
601229,2021-05-31,1.000412134220847,3
600085,2021-05-31,0.9473659353320114,4
601916,2021-05-31,0.9442916362097592,5
601998,2021-05-31,0.9383538680705329,6
601186,2021-05-31,0.9112720188273116,7
408,2021-05-31,0.8905756694065025,8
601077,2021-05-31,0.8875817621606563,9
600515,2021-05-31,0.8418340696096607,10
301,2021-05-31,0.8111684497480974,11
601319,2021-05-31,0.7880981281218636,12
601838,2021-05-31,0.7689336205527143,13
600415,2021-05-31,0.7683282299097419,14
600018,2021-05-31,0.7665752154840897,15
601607,2021-05-31,0.7587563853956891,16
300014,2021-05-31,0.7512971605198144,17
601898,2021-05-31,0.7404162300317217,18
600023,2021-05-31,0.737821602857335,19
166,2021-05-31,0.7134756904416527,20
603799,2021-05-31,0.7068450992405388,21
2460,2021-05-31,0.7034819760341171,22
2230,2021-05-31,0.6808765047133644,23
601169,2021-05-31,0.6723368568098863,24
600050,2021-05-31,0.6654492856736706,25
776,2021-05-31,0.6625175522676768,26
3816,2021-05-31,0.6604293663900571,27
601328,2021-05-31,0.646386637374912,28
300274,2021-05-31,0.6430252560854582,29
601800,2021-05-31,0.6062560323475702,30
601186,2021-06-30,0.996251473863547,1
601319,2021-06-30,0.9800253121168824,2
601006,2021-06-30,0.9755718567698516,3
601916,2021-06-30,0.9610652392394062,4
600027,2021-06-30,0.9593945895538695,5
600023,2021-06-30,0.9487025207878882,6
601669,2021-06-30,0.8987839313214515,7
601998,2021-06-30,0.891253219981699,8
601229,2021-06-30,0.8744801465362545,9
600015,2021-06-30,0.8295435157985779,10
301,2021-06-30,0.824322330031732,11
601390,2021-06-30,0.8227881171303238,12
600900,2021-06-30,0.8184185865738938,13
601169,2021-06-30,0.8136883855112567,14
601328,2021-06-30,0.8071855574989882,15
600000,2021-06-30,0.7846113855009736,16
603799,2021-06-30,0.7685664061830443,17
408,2021-06-30,0.7461430310355759,18
601077,2021-06-30,0.7302581911508482,19
3816,2021-06-30,0.7282438683880231,20
2230,2021-06-30,0.726196488577068,21
600795,2021-06-30,0.7203163378808006,22
300274,2021-06-30,0.7181636319576188,23
600085,2021-06-30,0.7147775571459135,24
601985,2021-06-30,0.7081546651662443,25
2594,2021-06-30,0.6768395504104804,26
2415,2021-06-30,0.6525993312242849,27
601800,2021-06-30,0.6512966933411191,28
166,2021-06-30,0.6317026749745452,29
300316,2021-06-30,0.6230931674932542,30
600795,2021-07-30,1.1311562938927393,1
601186,2021-07-30,1.0531760464528757,2
601077,2021-07-30,1.0032899071183041,3
601800,2021-07-30,0.9403256006265218,4
600000,2021-07-30,0.8980617104830034,5
601916,2021-07-30,0.8788755428863168,6
166,2021-07-30,0.8745402141703967,7
600023,2021-07-30,0.8632511957715611,8
601633,2021-07-30,0.8293982371338858,9
601816,2021-07-30,0.8194358336924085,10
600188,2021-07-30,0.8155111989971667,11
3816,2021-07-30,0.8109557789308802,12
600015,2021-07-30,0.8057550191936097,13
600050,2021-07-30,0.7921540457337999,14
600011,2021-07-30,0.7726549129714609,15
601229,2021-07-30,0.7676335140043475,16
601211,2021-07-30,0.7669907376350906,17
300274,2021-07-30,0.7581048052977343,18
601169,2021-07-30,0.7558082359350816,19
601985,2021-07-30,0.7533768870050707,20
600875,2021-07-30,0.7496910654174082,21
601006,2021-07-30,0.7391748010779994,22
408,2021-07-30,0.7307969103613857,23
600900,2021-07-30,0.7264410378602015,24
603799,2021-07-30,0.7217587204461947,25
2460,2021-07-30,0.7136578938140091,26
601127,2021-07-30,0.7117687262837826,27
601766,2021-07-30,0.6869166775289307,28
657,2021-07-30,0.6834392074050953,29
600027,2021-07-30,0.680705921984886,30
600023,2021-08-31,1.086394853722404,1
601077,2021-08-31,1.020203275838198,2
601186,2021-08-31,0.9950454731012197,3
600000,2021-08-31,0.9661497565516021,4
601800,2021-08-31,0.9465461704218777,5
600900,2021-08-31,0.9207011471832939,6
166,2021-08-31,0.9183275539722265,7
600018,2021-08-31,0.885437554511678,8
601916,2021-08-31,0.85950239231747,9
601169,2021-08-31,0.8482553228723763,10
3816,2021-08-31,0.8302251540652869,11
601328,2021-08-31,0.8213267861309922,12
601319,2021-08-31,0.8027233174456455,13
2736,2021-08-31,0.7885302172319223,14
601006,2021-08-31,0.760777997460251,15
601633,2021-08-31,0.746265273157797,16
601816,2021-08-31,0.7255633751040488,17
600016,2021-08-31,0.7255560601594363,18
600188,2021-08-31,0.7210704891985019,19
600015,2021-08-31,0.7205027756290979,20
2460,2021-08-31,0.7196785257132868,21
408,2021-08-31,0.717011971902803,22
600795,2021-08-31,0.713662952977236,23
600150,2021-08-31,0.6945093159022339,24
601818,2021-08-31,0.681941441461322,25
601998,2021-08-31,0.6788280937840504,26
600029,2021-08-31,0.6777201565929212,27
601238,2021-08-31,0.6749316761984523,28
601877,2021-08-31,0.6732174567291221,29
300274,2021-08-31,0.671578291814309,30
600900,2021-09-30,1.0208386325637655,1
601006,2021-09-30,1.0165395823932843,2
600018,2021-09-30,1.0026692820313652,3
601077,2021-09-30,1.0019970408015066,4
600000,2021-09-30,0.9821826896339286,5
600233,2021-09-30,0.9664871599178048,6
601018,2021-09-30,0.90000181467487,7
601916,2021-09-30,0.8993408928591485,8
601881,2021-09-30,0.8533562136809492,9
601319,2021-09-30,0.8307362335628565,10
601998,2021-09-30,0.8036638855325954,11
600015,2021-09-30,0.7963785945317071,12
600460,2021-09-30,0.7892345456656392,13
601816,2021-09-30,0.7751769487038745,14
600415,2021-09-30,0.7461630707782717,15
601229,2021-09-30,0.7247536095499748,16
601169,2021-09-30,0.7216662716799501,17
600029,2021-09-30,0.7156097341866552,18
601328,2021-09-30,0.7133215670315659,19
2736,2021-09-30,0.7123818495941379,20
601877,2021-09-30,0.7104680509226883,21
600026,2021-09-30,0.6706335651538691,22
601607,2021-09-30,0.6556353137260007,23
601360,2021-09-30,0.6493881167032428,24
301,2021-09-30,0.647712382507286,25
408,2021-09-30,0.6337589372780364,26
601901,2021-09-30,0.6267821480392449,27
601939,2021-09-30,0.6226778535654333,28
600050,2021-09-30,0.621830263887889,29
600188,2021-09-30,0.6212059413115998,30
601006,2021-10-29,1.1078567695510013,1
600900,2021-10-29,1.042958325581049,2
601077,2021-10-29,0.9848452598629707,3
600000,2021-10-29,0.9652554624045759,4
601360,2021-10-29,0.9431318255787312,5
600015,2021-10-29,0.8685311125567318,6
2594,2021-10-29,0.8673416071610364,7
601229,2021-10-29,0.8607860335690939,8
601901,2021-10-29,0.8586228158303676,9
601633,2021-10-29,0.8563383024977268,10
601169,2021-10-29,0.8419450964261613,11
601916,2021-10-29,0.8306728200906216,12
600233,2021-10-29,0.8178295738080594,13
601689,2021-10-29,0.8003612073127598,14
601319,2021-10-29,0.7864254924451718,15
600029,2021-10-29,0.7770397533827684,16
300274,2021-10-29,0.7697604647701756,17
601328,2021-10-29,0.7653530664680285,18
600460,2021-10-29,0.757967762237232,19
300750,2021-10-29,0.749598285300101,20
601939,2021-10-29,0.7375669888523141,21
601998,2021-10-29,0.7270445788561961,22
408,2021-10-29,0.718140858024296,23
2709,2021-10-29,0.7175569899073958,24
601877,2021-10-29,0.7088792184233977,25
600018,2021-10-29,0.7082688979348742,26
601818,2021-10-29,0.6912059896973962,27
600050,2021-10-29,0.686673184766137,28
600104,2021-10-29,0.6728081493388277,29
600016,2021-10-29,0.650159304352652,30
601077,2021-11-30,1.0048230287625672,1
601169,2021-11-30,0.980281444839298,2
601006,2021-11-30,0.8891918257068263,3
600000,2021-11-30,0.8472145501051974,4
600015,2021-11-30,0.828872473203929,5
300014,2021-11-30,0.8171375868551506,6
600016,2021-11-30,0.7993118333895728,7
601328,2021-11-30,0.7972763303618321,8
601360,2021-11-30,0.7855950252652194,9
977,2021-11-30,0.7680945847105712,10
600233,2021-11-30,0.7636454286640605,11
601319,2021-11-30,0.741420563505908,12
2422,2021-11-30,0.7282381229397821,13
601138,2021-11-30,0.7263038584768534,14
657,2021-11-30,0.7232635871747476,15
601998,2021-11-30,0.701711581943881,16
601818,2021-11-30,0.6972482106806042,17
601988,2021-11-30,0.6972215702122476,18
601901,2021-11-30,0.6947221898108596,19
768,2021-11-30,0.6930761808804734,20
600918,2021-11-30,0.6891617990867163,21
601939,2021-11-30,0.6821196272971625,22
601766,2021-11-30,0.6783777747339029,23
600372,2021-11-30,0.667640200690167,24
601916,2021-11-30,0.6652235228359896,25
601229,2021-11-30,0.6565907836657038,26
2625,2021-11-30,0.6203319433282771,27
601816,2021-11-30,0.6177848991611767,28
2074,2021-11-30,0.6176743283475131,29
603019,2021-11-30,0.6096617288858727,30
601006,2021-12-31,1.0130553124061161,1
2736,2021-12-31,0.89837238968284,2
600000,2021-12-31,0.884611999485435,3
601138,2021-12-31,0.8694949641790228,4
408,2021-12-31,0.8641587975166565,5
601077,2021-12-31,0.8514147705333835,6
977,2021-12-31,0.8508993425658297,7
601169,2021-12-31,0.8485711184066718,8
300498,2021-12-31,0.8400593685099439,9
601816,2021-12-31,0.8300714803990706,10
601998,2021-12-31,0.8179976705827469,11
300251,2021-12-31,0.8171766764915313,12
601916,2021-12-31,0.816340716647392,13
601229,2021-12-31,0.7852488000331115,14
601901,2021-12-31,0.7835562800760263,15
600015,2021-12-31,0.7814412525713995,16
601211,2021-12-31,0.7629047634765973,17
601788,2021-12-31,0.7619065217718157,18
600489,2021-12-31,0.7581193335335206,19
601766,2021-12-31,0.7560200849749729,20
600999,2021-12-31,0.7427769640737566,21
600372,2021-12-31,0.7361593663042826,22
600039,2021-12-31,0.7226040978114371,23
601058,2021-12-31,0.7201108165748943,24
657,2021-12-31,0.7102931427916847,25
601360,2021-12-31,0.6934126730025542,26
617,2021-12-31,0.6923318399170064,27
600085,2021-12-31,0.6826591223289665,28
600061,2021-12-31,0.6740777557479566,29
601607,2021-12-31,0.6648151090462684,30
601006,2022-01-28,1.361785330656249,1
600115,2022-01-28,1.2874049911327141,2
600015,2022-01-28,1.2318397679328354,3
601838,2022-01-28,1.130709158002965,4
601816,2022-01-28,1.1072705013317645,5
601229,2022-01-28,1.0966190907295823,6
601998,2022-01-28,1.0952724912949832,7
601916,2022-01-28,1.0823028967338582,8
601009,2022-01-28,1.052101314757659,9
601825,2022-01-28,1.000873978118375,10
601077,2022-01-28,0.9984865042600873,11
2463,2022-01-28,0.9721568508513654,12
600000,2022-01-28,0.9654451771600168,13
600999,2022-01-28,0.946347036122637,14
601169,2022-01-28,0.9434557732780364,15
2736,2022-01-28,0.9394424337668815,16
601901,2022-01-28,0.8633519982408613,17
999,2022-01-28,0.8485245009941113,18
300498,2022-01-28,0.8363441977130336,19
600489,2022-01-28,0.831572842612417,20
617,2022-01-28,0.8254221482050407,21
600061,2022-01-28,0.8216891842990477,22
600233,2022-01-28,0.8171684383646657,23
601766,2022-01-28,0.8126906930073434,24
601728,2022-01-28,0.798155347500504,25
600900,2022-01-28,0.7978446137422024,26
601939,2022-01-28,0.7888519451104847,27
601138,2022-01-28,0.7882495442023393,28
601328,2022-01-28,0.7874065004145249,29
601601,2022-01-28,0.7730370524732066,30
600015,2022-02-28,1.1447635254313446,1
600039,2022-02-28,1.1172684094957972,2
601916,2022-02-28,1.1169699411274,3
601998,2022-02-28,1.1120178706777983,4
601229,2022-02-28,1.0931685656586134,5
600900,2022-02-28,1.0492998617026235,6
601077,2022-02-28,1.037591183612076,7
600000,2022-02-28,0.9985970080191637,8
601838,2022-02-28,0.9653127811196969,9
601138,2022-02-28,0.9551779298574418,10
601006,2022-02-28,0.952720339483518,11
600233,2022-02-28,0.949167663884999,12
601169,2022-02-28,0.9491230820405813,13
600188,2022-02-28,0.9161324895590012,14
601009,2022-02-28,0.8795388005717104,15
601816,2022-02-28,0.8772420492574723,16
601766,2022-02-28,0.8565315993368324,17
408,2022-02-28,0.8338684959271632,18
601825,2022-02-28,0.8170448951825376,19
601319,2022-02-28,0.8124183229530626,20
600016,2022-02-28,0.8083604749965007,21
601328,2022-02-28,0.7856367909194665,22
1979,2022-02-28,0.7853628975568387,23
601088,2022-02-28,0.7782059039207535,24
601939,2022-02-28,0.7740655672418338,25
600999,2022-02-28,0.7698849207086602,26
600887,2022-02-28,0.7605588423308819,27
300498,2022-02-28,0.7396916775765767,28
600023,2022-02-28,0.7146279060810151,29
600115,2022-02-28,0.7075957635797397,30
601998,2022-03-31,1.4649518264675023,1
600015,2022-03-31,1.4372193769009405,2
601077,2022-03-31,1.3615295611874156,3
601009,2022-03-31,1.3336581527270186,4
601916,2022-03-31,1.2616137717359048,5
601229,2022-03-31,1.253970637126667,6
600000,2022-03-31,1.240386022901433,7
601169,2022-03-31,1.2120870262590762,8
601006,2022-03-31,1.1974072975450776,9
601319,2022-03-31,1.1564325148730112,10
601328,2022-03-31,1.1161169257944783,11
601138,2022-03-31,1.1148430116789252,12
600104,2022-03-31,1.0965497974720035,13
601939,2022-03-31,1.066426326038064,14
300498,2022-03-31,1.0289620151119998,15
1979,2022-03-31,1.0018448109670584,16
600016,2022-03-31,0.9874342795517781,17
600188,2022-03-31,0.9771593760172054,18
601766,2022-03-31,0.9707099657464088,19
600221,2022-03-31,0.9458173770303566,20
600900,2022-03-31,0.9262959792403643,21
601988,2022-03-31,0.9203986102041437,22
601088,2022-03-31,0.9025281289347961,23
601607,2022-03-31,0.9006240405305853,24
601838,2022-03-31,0.8931611384274957,25
601728,2022-03-31,0.8493653658919141,26
601818,2022-03-31,0.8418935454756594,27
601825,2022-03-31,0.8369414333759212,28
600023,2022-03-31,0.7878914982264392,29
601901,2022-03-31,0.7237851353658412,30
600015,2022-04-29,1.377972974147877,1
600000,2022-04-29,1.324325257887843,2
601916,2022-04-29,1.2490286496631329,3
600900,2022-04-29,1.226697168185636,4
601998,2022-04-29,1.2181083296946882,5
601229,2022-04-29,1.1969006445226336,6
601009,2022-04-29,1.1834195835506172,7
601077,2022-04-29,1.16790636173162,8
601006,2022-04-29,1.1655338586383974,9
600023,2022-04-29,1.1298481745032365,10
601838,2022-04-29,1.1296312762570457,11
601169,2022-04-29,1.1227741316568682,12
601319,2022-04-29,1.1156479043435468,13
600104,2022-04-29,1.0631409695938894,14
600887,2022-04-29,1.049809194393964,15
601138,2022-04-29,1.0371455505564833,16
601728,2022-04-29,1.0240218857735763,17
601328,2022-04-29,1.0007746126293398,18
601766,2022-04-29,0.9839049598453186,19
600016,2022-04-29,0.9778296096734967,20
601939,2022-04-29,0.9614628156136599,21
601825,2022-04-29,0.9233403024820476,22
600025,2022-04-29,0.9102328919216655,23
601088,2022-04-29,0.9000164736044772,24
601211,2022-04-29,0.8891896633583452,25
600050,2022-04-29,0.871643824544157,26
600522,2022-04-29,0.8650717766755376,27
600926,2022-04-29,0.8587350762848395,28
601018,2022-04-29,0.849089770327491,29
651,2022-04-29,0.8231771166048505,30
601006,2022-05-31,1.3087140820006227,1
601319,2022-05-31,1.2434302422986947,2
601077,2022-05-31,1.2191007877512474,3
600000,2022-05-31,1.192372816729258,4
601916,2022-05-31,1.1495681372488324,5
600900,2022-05-31,1.1208110252524355,6
600015,2022-05-31,1.094051704303915,7
601169,2022-05-31,1.061379366415277,8
601088,2022-05-31,1.0580526692319252,9
600023,2022-05-31,1.0570819230414918,10
601229,2022-05-31,1.0517499351223936,11
601766,2022-05-31,1.035926101311645,12
600016,2022-05-31,1.0226442619094478,13
600025,2022-05-31,0.9901896863379683,14
601998,2022-05-31,0.9620595099726167,15
600886,2022-05-31,0.9601243723087499,16
601939,2022-05-31,0.9587622617806101,17
601728,2022-05-31,0.9421994462452609,18
601211,2022-05-31,0.9371969827506256,19
601825,2022-05-31,0.912280146381172,20
601225,2022-05-31,0.8603197883330037,21
601328,2022-05-31,0.8515368704783565,22
600188,2022-05-31,0.8178641639109075,23
600050,2022-05-31,0.7873618640711978,24
601138,2022-05-31,0.7857330822564075,25
600028,2022-05-31,0.7818000886678789,26
601838,2022-05-31,0.7809052979500182,27
600104,2022-05-31,0.759413764587331,28
2594,2022-05-31,0.7504498869346076,29
601988,2022-05-31,0.7503323973048163,30
601006,2022-06-30,1.1379233413618695,1
600000,2022-06-30,1.1088213379534368,2
601916,2022-06-30,1.0946386576779081,3
601169,2022-06-30,1.0766159706992755,4
601998,2022-06-30,1.0633905931699417,5
601229,2022-06-30,1.0044687666876053,6
601766,2022-06-30,0.9785811776424089,7
601211,2022-06-30,0.9613646313625323,8
601077,2022-06-30,0.9444269362921807,9
601088,2022-06-30,0.9358447101310011,10
600900,2022-06-30,0.9261610650501068,11
601225,2022-06-30,0.8730429760477353,12
600015,2022-06-30,0.8664148645241472,13
601328,2022-06-30,0.856799567393205,14
600887,2022-06-30,0.8492552227043207,15
601939,2022-06-30,0.842403743969971,16
300015,2022-06-30,0.8325632476630028,17
601111,2022-06-30,0.8305398916706347,18
600176,2022-06-30,0.8294965302368243,19
601816,2022-06-30,0.8256619150828438,20
600025,2022-06-30,0.8118665234428546,21
600115,2022-06-30,0.8100196800929557,22
600016,2022-06-30,0.8099901926344041,23
2594,2022-06-30,0.7930358932031402,24
601838,2022-06-30,0.7794847665744719,25
3816,2022-06-30,0.7760617346781554,26
2050,2022-06-30,0.7753785784633168,27
600438,2022-06-30,0.7528481904154964,28
601988,2022-06-30,0.7522377508396808,29
601138,2022-06-30,0.7500734860881133,30
601766,2022-07-29,1.2790185042581554,1
601916,2022-07-29,1.1114372635052017,2
601728,2022-07-29,1.0840663784716746,3
600016,2022-07-29,1.0802705641446773,4
601077,2022-07-29,1.034161207317726,5
600050,2022-07-29,0.9590596636229897,6
600489,2022-07-29,0.9510899911313523,7
601169,2022-07-29,0.9191123167418555,8
600549,2022-07-29,0.884109291195475,9
601818,2022-07-29,0.8462975673559748,10
600160,2022-07-29,0.8174924619964045,11
600000,2022-07-29,0.7933069599280076,12
2384,2022-07-29,0.7900587354219121,13
600025,2022-07-29,0.783972496077712,14
601825,2022-07-29,0.7767389933137578,15
2422,2022-07-29,0.7693213293980316,16
768,2022-07-29,0.7443766761891393,17
975,2022-07-29,0.7351334467642738,18
601229,2022-07-29,0.7320743934350182,19
601939,2022-07-29,0.7281661666315644,20
425,2022-07-29,0.7212206853541,21
601138,2022-07-29,0.7180094497145642,22
600547,2022-07-29,0.7148411609664613,23
601998,2022-07-29,0.7072362341620395,24
301,2022-07-29,0.7047326029440634,25
600150,2022-07-29,0.7030334316552075,26
166,2022-07-29,0.700905572077389,27
600015,2022-07-29,0.6820559216003331,28
600028,2022-07-29,0.6598160967383205,29
601127,2022-07-29,0.6486151394238748,30
601916,2022-08-31,1.2715892070073904,1
600015,2022-08-31,1.1306858523011447,2
600025,2022-08-31,1.0876446510721898,3
600887,2022-08-31,1.073422027533081,4
601186,2022-08-31,1.0721012861432186,5
601728,2022-08-31,1.0503830312198026,6
600016,2022-08-31,1.0490977445833722,7
601018,2022-08-31,1.0114665834210312,8
601766,2022-08-31,1.0030343108439208,9
601169,2022-08-31,0.9961507786516938,10
301269,2022-08-31,0.9899447660100972,11
601077,2022-08-31,0.9840384016646558,12
600050,2022-08-31,0.9550868741096347,13
601818,2022-08-31,0.9466234436294293,14
601939,2022-08-31,0.9442015997494128,15
600489,2022-08-31,0.8842754320424046,16
600875,2022-08-31,0.8759787755886461,17
601006,2022-08-31,0.8716501031557126,18
601816,2022-08-31,0.8509999761102893,19
601328,2022-08-31,0.8346033956040028,20
600000,2022-08-31,0.8292142018250385,21
600188,2022-08-31,0.8251563571561156,22
3816,2022-08-31,0.8185144458729842,23
600900,2022-08-31,0.8040716457910646,24
600886,2022-08-31,0.7911247339375137,25
601998,2022-08-31,0.7809420581725978,26
600061,2022-08-31,0.7713509723259296,27
600018,2022-08-31,0.7617774846087988,28
601009,2022-08-31,0.7614828477553436,29
601901,2022-08-31,0.7436605846490455,30
